Ratio,GaussianRatioBeta,AR1RatioBeta,GaussianRatioTrace,AR1RatioTrace,Gaussian_P05,Gaussian_P20,Gaussian_P35,Gaussian_P50,Gaussian_P65,Gaussian_P80,Gaussian_P95,Gaussian_Prob_Lt_1.00,Gaussian_Prob_Lt_3.16,Gaussian_Prob_Lt_10.00,Gaussian_Prob_Lt_31.62,Gaussian_Prob_Lt_100.00,AR1_P05,AR1_P20,AR1_P35,AR1_P50,AR1_P65,AR1_P80,AR1_P95,AR1_Prob_Lt_1.00,AR1_Prob_Lt_3.16,AR1_Prob_Lt_10.00,AR1_Prob_Lt_31.62,AR1_Prob_Lt_100.00
32.795618,10.802768,0.089859,0.241131,0.012609,0.164869,0.182000,0.194031,0.203609,0.213412,0.225430,0.246483,1.000000,1.000000,1.000000,1.000000,1.000000,0.686635,0.775939,0.840894,0.893998,0.962223,1.039169,1.233741,0.734000,1.000000,1.000000,1.000000,1.000000
32.947147,10.852682,0.090274,0.242245,0.012667,0.164565,0.181326,0.193673,0.202923,0.213227,0.224365,0.247417,1.000000,1.000000,1.000000,1.000000,1.000000,0.684039,0.773695,0.837710,0.891798,0.959989,1.035472,1.224850,0.735000,1.000000,1.000000,1.000000,1.000000
33.099377,10.902826,0.090691,0.243365,0.012725,0.164340,0.180396,0.193136,0.202227,0.212504,0.223962,0.246985,1.000000,1.000000,1.000000,1.000000,1.000000,0.678138,0.770565,0.834888,0.891150,0.957628,1.031588,1.222922,0.742000,1.000000,1.000000,1.000000,1.000000
33.252310,10.953201,0.091110,0.244489,0.012784,0.164620,0.180340,0.192556,0.201421,0.211714,0.223343,0.245669,1.000000,1.000000,1.000000,1.000000,1.000000,0.678116,0.768073,0.834759,0.888281,0.952865,1.030602,1.215683,0.745000,1.000000,1.000000,1.000000,1.000000
33.405950,11.003810,0.091531,0.245619,0.012843,0.162649,0.179896,0.192086,0.201108,0.211818,0.222606,0.244665,1.000000,1.000000,1.000000,1.000000,1.000000,0.674342,0.765815,0.833079,0.884722,0.951616,1.027422,1.201819,0.749000,1.000000,1.000000,1.000000,1.000000
33.560299,11.054652,0.091954,0.246754,0.012903,0.162124,0.179423,0.191700,0.201043,0.210639,0.221389,0.243405,1.000000,1.000000,1.000000,1.000000,1.000000,0.670935,0.766962,0.825082,0.879447,0.943125,1.025225,1.196707,0.757000,1.000000,1.000000,1.000000,1.000000
33.715362,11.105729,0.092379,0.247894,0.012962,0.161900,0.179120,0.191645,0.200512,0.209711,0.221144,0.244027,1.000000,1.000000,1.000000,1.000000,1.000000,0.669942,0.768064,0.824813,0.876635,0.941186,1.022269,1.193297,0.762000,1.000000,1.000000,1.000000,1.000000
33.871141,11.157042,0.092806,0.249039,0.013022,0.161495,0.178389,0.191114,0.199885,0.209167,0.220928,0.243093,1.000000,1.000000,1.000000,1.000000,1.000000,0.668874,0.759732,0.821726,0.875347,0.940430,1.017658,1.188926,0.764000,1.000000,1.000000,1.000000,1.000000
34.027640,11.208593,0.093235,0.250190,0.013082,0.161006,0.177359,0.190209,0.199444,0.208844,0.220143,0.243089,1.000000,1.000000,1.000000,1.000000,1.000000,0.668160,0.761287,0.819342,0.873775,0.934132,1.016514,1.188319,0.772000,1.000000,1.000000,1.000000,1.000000
34.184862,11.260381,0.093666,0.251346,0.013143,0.160644,0.177512,0.189891,0.198983,0.207907,0.218974,0.241861,1.000000,1.000000,1.000000,1.000000,1.000000,0.667793,0.760704,0.817860,0.869127,0.928664,1.013743,1.183698,0.779000,1.000000,1.000000,1.000000,1.000000
34.342811,11.312409,0.094098,0.252507,0.013204,0.160502,0.176999,0.188807,0.198582,0.207752,0.218904,0.242315,1.000000,1.000000,1.000000,1.000000,1.000000,0.673076,0.759037,0.815184,0.868409,0.927436,1.011041,1.180192,0.783000,1.000000,1.000000,1.000000,1.000000
34.501489,11.364677,0.094533,0.253674,0.013265,0.158992,0.176623,0.188388,0.197376,0.206445,0.218045,0.240907,1.000000,1.000000,1.000000,1.000000,1.000000,0.665306,0.753686,0.813013,0.868549,0.924105,1.012396,1.190959,0.780000,1.000000,1.000000,1.000000,1.000000
34.660900,11.417186,0.094970,0.254846,0.013326,0.158931,0.176419,0.188139,0.197116,0.206379,0.217667,0.238797,1.000000,1.000000,1.000000,1.000000,1.000000,0.662382,0.750017,0.809840,0.865859,0.922322,1.006860,1.175014,0.786000,1.000000,1.000000,1.000000,1.000000
34.821048,11.469939,0.095409,0.256023,0.013387,0.158875,0.176153,0.187280,0.196396,0.205862,0.216893,0.238284,1.000000,1.000000,1.000000,1.000000,1.000000,0.659659,0.748485,0.808837,0.861748,0.924677,1.003430,1.171055,0.792000,1.000000,1.000000,1.000000,1.000000
34.981936,11.522935,0.095850,0.257206,0.013449,0.158174,0.175326,0.187107,0.196254,0.204965,0.216622,0.238360,1.000000,1.000000,1.000000,1.000000,1.000000,0.656279,0.746046,0.805321,0.858089,0.916352,1.000541,1.165269,0.798000,1.000000,1.000000,1.000000,1.000000
35.143568,11.576175,0.096292,0.258395,0.013511,0.158129,0.174594,0.186251,0.195422,0.204879,0.215521,0.237132,1.000000,1.000000,1.000000,1.000000,1.000000,0.656972,0.742335,0.801407,0.854038,0.914938,0.998663,1.160705,0.805000,1.000000,1.000000,1.000000,1.000000
35.305946,11.629662,0.096737,0.259588,0.013574,0.157617,0.174116,0.185674,0.194621,0.204561,0.214736,0.236046,1.000000,1.000000,1.000000,1.000000,1.000000,0.655324,0.740308,0.801727,0.853139,0.915157,0.995870,1.163600,0.810000,1.000000,1.000000,1.000000,1.000000
35.469074,11.683396,0.097184,0.260788,0.013637,0.156710,0.173798,0.185141,0.194507,0.204052,0.213648,0.235380,1.000000,1.000000,1.000000,1.000000,1.000000,0.655415,0.740789,0.801260,0.851357,0.910898,0.993676,1.165983,0.811000,1.000000,1.000000,1.000000,1.000000
35.632956,11.737378,0.097633,0.261993,0.013700,0.156515,0.173724,0.184416,0.194115,0.203677,0.212492,0.234811,1.000000,1.000000,1.000000,1.000000,1.000000,0.653413,0.740733,0.799928,0.848661,0.904455,0.991675,1.159226,0.820000,1.000000,1.000000,1.000000,1.000000
35.797595,11.791610,0.098084,0.263203,0.013763,0.156293,0.172294,0.183996,0.194421,0.202740,0.212638,0.234314,1.000000,1.000000,1.000000,1.000000,1.000000,0.647909,0.738023,0.794441,0.848114,0.903098,0.989739,1.156893,0.819000,1.000000,1.000000,1.000000,1.000000
35.962995,11.846092,0.098538,0.264419,0.013826,0.155794,0.172297,0.183818,0.192933,0.202369,0.211989,0.234877,1.000000,1.000000,1.000000,1.000000,1.000000,0.647887,0.735224,0.794256,0.847202,0.898511,0.985452,1.157816,0.828000,1.000000,1.000000,1.000000,1.000000
36.129159,11.900826,0.098993,0.265641,0.013890,0.155340,0.172191,0.182843,0.192763,0.201764,0.211684,0.234432,1.000000,1.000000,1.000000,1.000000,1.000000,0.645865,0.732593,0.790818,0.843376,0.896818,0.984379,1.150938,0.827000,1.000000,1.000000,1.000000,1.000000
36.296091,11.955813,0.099450,0.266869,0.013954,0.154628,0.171798,0.182148,0.191770,0.201436,0.210204,0.233147,1.000000,1.000000,1.000000,1.000000,1.000000,0.642927,0.730244,0.791087,0.839854,0.893716,0.979072,1.149299,0.835000,1.000000,1.000000,1.000000,1.000000
36.463795,12.011054,0.099910,0.268102,0.014019,0.154033,0.171018,0.181580,0.191322,0.200633,0.209929,0.232576,1.000000,1.000000,1.000000,1.000000,1.000000,0.638841,0.731484,0.789099,0.840942,0.891341,0.975705,1.148222,0.839000,1.000000,1.000000,1.000000,1.000000
36.632273,12.066550,0.100371,0.269340,0.014084,0.153492,0.171787,0.180670,0.190677,0.200415,0.209512,0.231562,1.000000,1.000000,1.000000,1.000000,1.000000,0.638442,0.726640,0.784589,0.835410,0.888385,0.969652,1.139129,0.841000,1.000000,1.000000,1.000000,1.000000
36.801529,12.122303,0.100835,0.270585,0.014149,0.152628,0.170735,0.180696,0.190154,0.199693,0.209025,0.230920,1.000000,1.000000,1.000000,1.000000,1.000000,0.636477,0.727095,0.782617,0.835285,0.887605,0.972006,1.141589,0.844000,1.000000,1.000000,1.000000,1.000000
36.971568,12.178313,0.101301,0.271835,0.014214,0.152762,0.170736,0.180028,0.190145,0.199029,0.208542,0.229526,1.000000,1.000000,1.000000,1.000000,1.000000,0.628687,0.726668,0.782094,0.834140,0.885286,0.967208,1.144506,0.845000,1.000000,1.000000,1.000000,1.000000
37.142392,12.234582,0.101769,0.273091,0.014280,0.151928,0.170419,0.179747,0.189468,0.198677,0.208613,0.230121,1.000000,1.000000,1.000000,1.000000,1.000000,0.633543,0.725817,0.775312,0.831452,0.883153,0.966409,1.133220,0.857000,1.000000,1.000000,1.000000,1.000000
37.314006,12.291111,0.102239,0.274353,0.014346,0.151424,0.169188,0.179029,0.188253,0.197951,0.207767,0.229478,1.000000,1.000000,1.000000,1.000000,1.000000,0.633110,0.719857,0.777301,0.829921,0.879692,0.964414,1.126910,0.857000,1.000000,1.000000,1.000000,1.000000
37.486412,12.347901,0.102712,0.275620,0.014412,0.151167,0.169260,0.178453,0.187896,0.197427,0.207615,0.227582,1.000000,1.000000,1.000000,1.000000,1.000000,0.632433,0.716610,0.773540,0.828145,0.879588,0.960512,1.123879,0.864000,1.000000,1.000000,1.000000,1.000000
37.659615,12.404953,0.103186,0.276894,0.014479,0.151789,0.168912,0.177654,0.187547,0.196991,0.207019,0.227729,1.000000,1.000000,1.000000,1.000000,1.000000,0.629454,0.715162,0.770172,0.827213,0.875164,0.956528,1.127030,0.863000,1.000000,1.000000,1.000000,1.000000
37.833618,12.462269,0.103663,0.278173,0.014546,0.150551,0.168855,0.177683,0.187090,0.195651,0.206492,0.227813,1.000000,1.000000,1.000000,1.000000,1.000000,0.626936,0.714137,0.770452,0.822603,0.877697,0.953160,1.120299,0.867000,1.000000,1.000000,1.000000,1.000000
38.008426,12.519850,0.104142,0.279459,0.014613,0.150616,0.168398,0.176736,0.186643,0.194858,0.206285,0.227294,1.000000,1.000000,1.000000,1.000000,1.000000,0.622712,0.712241,0.767805,0.822337,0.877218,0.947929,1.118938,0.864000,1.000000,1.000000,1.000000,1.000000
38.184040,12.577697,0.104623,0.280750,0.014680,0.149971,0.167828,0.176049,0.185104,0.194882,0.205711,0.226056,1.000000,1.000000,1.000000,1.000000,1.000000,0.621324,0.708910,0.765959,0.820833,0.875919,0.950451,1.102329,0.869000,1.000000,1.000000,1.000000,1.000000
38.360467,12.635811,0.105107,0.282047,0.014748,0.149408,0.167071,0.175939,0.184446,0.194358,0.204857,0.224648,1.000000,1.000000,1.000000,1.000000,1.000000,0.622463,0.707425,0.763001,0.818558,0.873837,0.947241,1.094877,0.874000,1.000000,1.000000,1.000000,1.000000
38.537708,12.694194,0.105592,0.283350,0.014816,0.149313,0.166672,0.175834,0.184556,0.194287,0.204791,0.224518,1.000000,1.000000,1.000000,1.000000,1.000000,0.620864,0.708391,0.760223,0.817834,0.868519,0.943982,1.091599,0.880000,1.000000,1.000000,1.000000,1.000000
38.715769,12.752847,0.106080,0.284659,0.014885,0.149032,0.165872,0.175406,0.184002,0.193468,0.204340,0.223539,1.000000,1.000000,1.000000,1.000000,1.000000,0.617601,0.704373,0.756989,0.814176,0.867647,0.946612,1.087600,0.883000,1.000000,1.000000,1.000000,1.000000
38.894652,12.811770,0.106570,0.285975,0.014954,0.148439,0.165925,0.175089,0.183849,0.192470,0.203418,0.223099,1.000000,1.000000,1.000000,1.000000,1.000000,0.620010,0.701919,0.754845,0.810897,0.869055,0.942564,1.085049,0.885000,1.000000,1.000000,1.000000,1.000000
39.074362,12.870966,0.107063,0.287296,0.015023,0.148034,0.165340,0.174588,0.183309,0.192308,0.202248,0.222047,1.000000,1.000000,1.000000,1.000000,1.000000,0.619027,0.700571,0.753789,0.805820,0.865958,0.937654,1.085824,0.884000,1.000000,1.000000,1.000000,1.000000
39.254902,12.930435,0.107557,0.288623,0.015092,0.148037,0.165161,0.174208,0.182318,0.192070,0.202250,0.222180,1.000000,1.000000,1.000000,1.000000,1.000000,0.618571,0.697109,0.750399,0.805927,0.863506,0.934855,1.081679,0.890000,1.000000,1.000000,1.000000,1.000000
39.436276,12.990179,0.108054,0.289957,0.015162,0.147677,0.164846,0.173697,0.181408,0.192123,0.201275,0.222248,1.000000,1.000000,1.000000,1.000000,1.000000,0.615374,0.695911,0.748531,0.799842,0.860801,0.931223,1.078513,0.888000,1.000000,1.000000,1.000000,1.000000
39.618488,13.050199,0.108554,0.291297,0.015232,0.146553,0.163887,0.173407,0.181256,0.191260,0.200596,0.222022,1.000000,1.000000,1.000000,1.000000,1.000000,0.612202,0.696631,0.747043,0.801660,0.861387,0.925132,1.080913,0.891000,1.000000,1.000000,1.000000,1.000000
39.801542,13.110497,0.109055,0.292643,0.015302,0.145871,0.163724,0.173259,0.181140,0.190033,0.200109,0.222040,1.000000,1.000000,1.000000,1.000000,1.000000,0.610273,0.694300,0.746226,0.799107,0.859280,0.924312,1.067277,0.894000,1.000000,1.000000,1.000000,1.000000
39.985442,13.171073,0.109559,0.293995,0.015373,0.145775,0.163404,0.172906,0.180527,0.189489,0.199536,0.220841,1.000000,1.000000,1.000000,1.000000,1.000000,0.605082,0.691580,0.742801,0.796624,0.855429,0.919693,1.065083,0.899000,1.000000,1.000000,1.000000,1.000000
40.170192,13.231929,0.110065,0.295353,0.015444,0.145474,0.163513,0.172433,0.180063,0.189170,0.198732,0.220823,1.000000,1.000000,1.000000,1.000000,1.000000,0.600988,0.688959,0.739851,0.793221,0.851047,0.920325,1.061279,0.903000,1.000000,1.000000,1.000000,1.000000
40.355795,13.293066,0.110574,0.296718,0.015515,0.144742,0.163021,0.171812,0.179256,0.188777,0.198185,0.219985,1.000000,1.000000,1.000000,1.000000,1.000000,0.599860,0.688743,0.738974,0.794826,0.850725,0.917812,1.064587,0.906000,1.000000,1.000000,1.000000,1.000000
40.542256,13.354485,0.111085,0.298089,0.015587,0.144185,0.161978,0.171288,0.178783,0.187951,0.197967,0.220159,1.000000,1.000000,1.000000,1.000000,1.000000,0.596443,0.683525,0.736914,0.789372,0.847425,0.915632,1.062932,0.917000,1.000000,1.000000,1.000000,1.000000
40.729578,13.416189,0.111598,0.299466,0.015659,0.144249,0.161558,0.170677,0.178326,0.187233,0.197345,0.218268,1.000000,1.000000,1.000000,1.000000,1.000000,0.595034,0.681668,0.733780,0.784605,0.839628,0.918052,1.063177,0.915000,1.000000,1.000000,1.000000,1.000000
40.917766,13.478177,0.112114,0.300850,0.015731,0.143942,0.161308,0.170280,0.177992,0.186777,0.197238,0.217558,1.000000,1.000000,1.000000,1.000000,1.000000,0.592901,0.680912,0.729385,0.782652,0.838312,0.912916,1.059881,0.912000,1.000000,1.000000,1.000000,1.000000
41.106823,13.540452,0.112632,0.302240,0.015804,0.143418,0.161057,0.170019,0.177756,0.185899,0.196865,0.217435,1.000000,1.000000,1.000000,1.000000,1.000000,0.592161,0.678065,0.728935,0.781459,0.833819,0.913225,1.053643,0.914000,1.000000,1.000000,1.000000,1.000000
41.296754,13.603015,0.113152,0.303636,0.015877,0.143347,0.160475,0.169481,0.177121,0.185377,0.196654,0.216839,1.000000,1.000000,1.000000,1.000000,1.000000,0.592068,0.676584,0.730437,0.781489,0.830650,0.908564,1.049181,0.916000,1.000000,1.000000,1.000000,1.000000
41.487562,13.665866,0.113675,0.305039,0.015950,0.141818,0.160350,0.169015,0.176389,0.184934,0.195835,0.216735,1.000000,1.000000,1.000000,1.000000,1.000000,0.589592,0.674713,0.726675,0.779681,0.828948,0.907547,1.048759,0.918000,1.000000,1.000000,1.000000,1.000000
41.679252,13.729008,0.114200,0.306448,0.016024,0.142973,0.159119,0.168428,0.176143,0.184281,0.195497,0.217151,1.000000,1.000000,1.000000,1.000000,1.000000,0.589378,0.673172,0.725827,0.777071,0.829017,0.904511,1.043530,0.923000,1.000000,1.000000,1.000000,1.000000
41.871828,13.792442,0.114728,0.307864,0.016098,0.142430,0.159162,0.168061,0.175592,0.184210,0.194571,0.215751,1.000000,1.000000,1.000000,1.000000,1.000000,0.590829,0.669754,0.723887,0.776208,0.825391,0.902095,1.044328,0.920000,1.000000,1.000000,1.000000,1.000000
42.065294,13.856169,0.115258,0.309287,0.016173,0.141485,0.158757,0.167948,0.174982,0.183798,0.194249,0.214740,1.000000,1.000000,1.000000,1.000000,1.000000,0.583773,0.669192,0.723785,0.770671,0.824749,0.897146,1.043739,0.924000,1.000000,1.000000,1.000000,1.000000
42.259653,13.920190,0.115790,0.310716,0.016247,0.141293,0.158259,0.167351,0.174897,0.183713,0.194103,0.214507,1.000000,1.000000,1.000000,1.000000,1.000000,0.579316,0.667299,0.720637,0.768344,0.821620,0.893713,1.040206,0.927000,1.000000,1.000000,1.000000,1.000000
42.454910,13.984508,0.116325,0.312152,0.016322,0.141471,0.157824,0.166819,0.174231,0.182962,0.193291,0.213287,1.000000,1.000000,1.000000,1.000000,1.000000,0.577131,0.662108,0.718749,0.768518,0.818254,0.891165,1.027731,0.928000,1.000000,1.000000,1.000000,1.000000
42.651070,14.049122,0.116863,0.313594,0.016398,0.141371,0.157090,0.165868,0.173744,0.183037,0.192764,0.212823,1.000000,1.000000,1.000000,1.000000,1.000000,0.576265,0.659469,0.714875,0.766317,0.816031,0.886777,1.029333,0.932000,1.000000,1.000000,1.000000,1.000000
42.848136,14.114035,0.117403,0.315043,0.016473,0.140875,0.156530,0.165764,0.173400,0.182152,0.191989,0.212332,1.000000,1.000000,1.000000,1.000000,1.000000,0.576360,0.660356,0.714439,0.766297,0.813967,0.885370,1.024391,0.935000,1.000000,1.000000,1.000000,1.000000
43.046112,14.179248,0.117945,0.316498,0.016550,0.140964,0.156487,0.165630,0.172537,0.181256,0.191474,0.211308,1.000000,1.000000,1.000000,1.000000,1.000000,0.578283,0.658388,0.710362,0.763204,0.813160,0.884875,1.026594,0.939000,1.000000,1.000000,1.000000,1.000000
43.245003,14.244762,0.118490,0.317961,0.016626,0.140505,0.156048,0.165382,0.172184,0.180447,0.190616,0.210601,1.000000,1.000000,1.000000,1.000000,1.000000,0.576527,0.654551,0.709252,0.761177,0.808641,0.883325,1.015427,0.942000,1.000000,1.000000,1.000000,1.000000
43.444814,14.310578,0.119038,0.319430,0.016703,0.140781,0.155662,0.165214,0.172024,0.180137,0.189705,0.210650,1.000000,1.000000,1.000000,1.000000,1.000000,0.575008,0.654525,0.707998,0.759871,0.807273,0.876438,1.011647,0.946000,1.000000,1.000000,1.000000,1.000000
43.645547,14.376699,0.119588,0.320906,0.016780,0.139807,0.155565,0.164596,0.171543,0.179456,0.189547,0.210155,1.000000,1.000000,1.000000,1.000000,1.000000,0.572177,0.655926,0.707415,0.755505,0.807069,0.873196,1.013697,0.948000,1.000000,1.000000,1.000000,1.000000
43.847208,14.443126,0.120140,0.322388,0.016858,0.139326,0.154704,0.164309,0.170594,0.179634,0.188952,0.209681,1.000000,1.000000,1.000000,1.000000,1.000000,0.571221,0.653024,0.707146,0.753121,0.806238,0.873911,1.013221,0.948000,1.000000,1.000000,1.000000,1.000000
44.049800,14.509859,0.120695,0.323878,0.016935,0.138890,0.154346,0.163323,0.170146,0.179217,0.188556,0.209481,1.000000,1.000000,1.000000,1.000000,1.000000,0.575441,0.650489,0.707742,0.750022,0.803060,0.869968,1.010415,0.944000,1.000000,1.000000,1.000000,1.000000
44.253329,14.576901,0.121253,0.325374,0.017014,0.138056,0.153679,0.162753,0.169904,0.178620,0.187886,0.208409,1.000000,1.000000,1.000000,1.000000,1.000000,0.573848,0.649215,0.704686,0.747950,0.800648,0.871201,1.009301,0.946000,1.000000,1.000000,1.000000,1.000000
44.457798,14.644252,0.121813,0.326878,0.017092,0.137698,0.153056,0.162047,0.169426,0.178125,0.187803,0.207934,1.000000,1.000000,1.000000,1.000000,1.000000,0.576296,0.650006,0.701813,0.746664,0.797406,0.869401,1.005467,0.946000,1.000000,1.000000,1.000000,1.000000
44.663212,14.711915,0.122376,0.328388,0.017171,0.138072,0.152799,0.161541,0.168674,0.177846,0.186675,0.206650,1.000000,1.000000,1.000000,1.000000,1.000000,0.568803,0.647805,0.701070,0.744883,0.796780,0.866448,1.003307,0.948000,1.000000,1.000000,1.000000,1.000000
44.869575,14.779890,0.122941,0.329905,0.017251,0.137923,0.152445,0.161269,0.168711,0.177117,0.186990,0.205396,1.000000,1.000000,1.000000,1.000000,1.000000,0.570912,0.646527,0.698597,0.742094,0.796358,0.858957,0.998743,0.950000,1.000000,1.000000,1.000000,1.000000
45.076891,14.848179,0.123509,0.331430,0.017330,0.137709,0.152170,0.161118,0.168514,0.176238,0.186217,0.205352,1.000000,1.000000,1.000000,1.000000,1.000000,0.567761,0.644258,0.695663,0.741102,0.793485,0.860392,0.988905,0.953000,1.000000,1.000000,1.000000,1.000000
45.285165,14.916784,0.124080,0.332961,0.017410,0.137678,0.151550,0.160654,0.168027,0.176197,0.185890,0.204673,1.000000,1.000000,1.000000,1.000000,1.000000,0.569600,0.641928,0.693375,0.739292,0.792816,0.856439,0.985311,0.954000,1.000000,1.000000,1.000000,1.000000
45.494402,14.985706,0.124653,0.334500,0.017491,0.137569,0.151228,0.160293,0.167298,0.175451,0.185286,0.204160,1.000000,1.000000,1.000000,1.000000,1.000000,0.567940,0.641631,0.690475,0.738160,0.791306,0.857546,0.986447,0.956000,1.000000,1.000000,1.000000,1.000000
45.704605,15.054946,0.125229,0.336045,0.017572,0.136590,0.150513,0.160002,0.166741,0.174750,0.184699,0.204145,1.000000,1.000000,1.000000,1.000000,1.000000,0.564272,0.639664,0.686770,0.734471,0.787748,0.857769,0.983783,0.958000,1.000000,1.000000,1.000000,1.000000
45.915780,15.124507,0.125808,0.337598,0.017653,0.136198,0.150758,0.159483,0.166124,0.174344,0.184569,0.203647,1.000000,1.000000,1.000000,1.000000,1.000000,0.562028,0.640457,0.685174,0.730275,0.785514,0.853577,0.986148,0.957000,1.000000,1.000000,1.000000,1.000000
46.127930,15.194388,0.126389,0.339158,0.017734,0.135800,0.150238,0.158902,0.165758,0.173949,0.183544,0.202789,1.000000,1.000000,1.000000,1.000000,1.000000,0.557895,0.638070,0.682682,0.730313,0.780892,0.851072,0.987105,0.958000,1.000000,1.000000,1.000000,1.000000
46.341060,15.264593,0.126973,0.340725,0.017816,0.134375,0.150180,0.158347,0.165453,0.173567,0.182791,0.201722,1.000000,1.000000,1.000000,1.000000,1.000000,0.558681,0.634544,0.681940,0.730538,0.776918,0.844509,0.987288,0.959000,1.000000,1.000000,1.000000,1.000000
46.555175,15.335121,0.127560,0.342299,0.017899,0.134480,0.148710,0.157762,0.165261,0.173439,0.182685,0.201116,1.000000,1.000000,1.000000,1.000000,1.000000,0.558912,0.630873,0.678490,0.727994,0.776932,0.843351,0.980764,0.962000,1.000000,1.000000,1.000000,1.000000
46.770280,15.405976,0.128149,0.343880,0.017981,0.134342,0.148683,0.157225,0.164926,0.172687,0.182321,0.200738,1.000000,1.000000,1.000000,1.000000,1.000000,0.556680,0.629498,0.675707,0.726477,0.774275,0.842368,0.975404,0.963000,1.000000,1.000000,1.000000,1.000000
